| Generic Name | Targetmine URL |
|4-Deoxy-4-Thio-Beta-D-Glucopyranose|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-Deoxy-4-Thio-Beta-D-Glucopyranose|
|Oxyphenbutazone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Oxyphenbutazone|
|5(R)-5-Fluoro-Beta-D-Xylopyranosyl-Enzyme Intermediate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5(R)-5-Fluoro-Beta-D-Xylopyranosyl-Enzyme+Intermediate|
|Pyruvoyl Group|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Pyruvoyl+Group|
|Diphenylacetic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Diphenylacetic+Acid|
|Alpha-Ketomalonic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Alpha-Ketomalonic+Acid|
|2,6-Diaminopimelic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2,6-Diaminopimelic+Acid|
|RU82209|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=RU82209|
|Pterin-6-Yl-Methyl-Monophosphate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Pterin-6-Yl-Methyl-Monophosphate|
|N7-Methyl-Guanosine-5'-Monophosphate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N7-Methyl-Guanosine-5'-Monophosphate|
|1,2,4-Triazole|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1,2,4-Triazole|
|CRA_9785|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=CRA_9785|
|N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide|
|Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine|
|Al-6629, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Methoxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Al-6629,+[2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Methoxyphenyl)-3-(4-Morpholinyl)-,+1,1-Dioxide]|
|4-Thio-D-Glucose|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-Thio-D-Glucose|
|Decanoic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Decanoic+Acid|
|5-Deoxyflavanone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-Deoxyflavanone|
|S-Benzyl-Glutathione|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=S-Benzyl-Glutathione|
|Glucarate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Glucarate|
|[4-(4-Hydroxy-3-Iodo-Phenoxy)-3,5-Diiodo-Phenyl]-Acetic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=[4-(4-Hydroxy-3-Iodo-Phenoxy)-3,5-Diiodo-Phenyl]-Acetic+Acid|
|(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic+Acid|
|(S)-Rolipram|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(S)-Rolipram|
|D-Para-Chlorophenyl-1-Acetamidoboronic Acid Alanine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D-Para-Chlorophenyl-1-Acetamidoboronic+Acid+Alanine|
|Diminazene|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Diminazene|
|3-Deoxyguanosine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-Deoxyguanosine|
|Alpha,Alpha,Alpha-Trifluoro-P-Cresol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Alpha,Alpha,Alpha-Trifluoro-P-Cresol|
|L-2-Amino-4-Methoxy-Cis-but-3-Enoic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=L-2-Amino-4-Methoxy-Cis-but-3-Enoic+Acid|
|3-Hydroxybutyryl-Coenzyme A|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-Hydroxybutyryl-Coenzyme+A|
|4-Hydroxyphenacyl Coenzyme A|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-Hydroxyphenacyl+Coenzyme+A|
|Co-Methylcobalamin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Co-Methylcobalamin|
|Ribostamycin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ribostamycin|
|Kabiramide C|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Kabiramide+C|
|Modified Acarbose Hexasaccharide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Modified+Acarbose+Hexasaccharide|
|2-(Acetylamino)-2-Deoxy-4-O-Beta-D-Galactopyranosyl-Alpha-D-Glucopyranose|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-(Acetylamino)-2-Deoxy-4-O-Beta-D-Galactopyranosyl-Alpha-D-Glucopyranose|
|Bcx-1812|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Bcx-1812|
|Deoxycholic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Deoxycholic+Acid|
|L-709,587|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=L-709,587|
|2-Hydroxy-5-[4-(2-Hydroxy-Ethyl)-Piperidin-1-Yl]-5-Phenyl-1h-Pyrimidine-4,6-Dione|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-Hydroxy-5-[4-(2-Hydroxy-Ethyl)-Piperidin-1-Yl]-5-Phenyl-1h-Pyrimidine-4,6-Dione|
|9-(4-Hydroxyphenyl)-2,7-Phenanthroline|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=9-(4-Hydroxyphenyl)-2,7-Phenanthroline|
|7-(Carboxyamino)-8-Amino-Nonanoic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=7-(Carboxyamino)-8-Amino-Nonanoic+Acid|
|5,10-Dideazatetrahydrofolic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5,10-Dideazatetrahydrofolic+Acid|
|5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione|
|Adamantane|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Adamantane|
|ISO24|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=ISO24|
|Pyridoxal-5'-Phosphate-N-Oxide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Pyridoxal-5'-Phosphate-N-Oxide|
|2-Iodobenzylthio Group|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-Iodobenzylthio+Group|
|3-(4-Hydroxy-3-Imino-6-Oxo-Cyclohexa-1,4-Dienyl)-Alanine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-(4-Hydroxy-3-Imino-6-Oxo-Cyclohexa-1,4-Dienyl)-Alanine|
|Argifin|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Argifin|
|Lpc-Ether|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Lpc-Ether|
|1,3-Di(N-Propyloxy-a-Mannopyranosyl)-Carbomyl 5-Methyazido-Benzene|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1,3-Di(N-Propyloxy-a-Mannopyranosyl)-Carbomyl+5-Methyazido-Benzene|
|Ethanesulfonic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ethanesulfonic+Acid|
|Glycinamid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Glycinamid|
|Guanidine-3-Propanol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Guanidine-3-Propanol|
|Cytidyl-2'-5'-Phospho-Guanosine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cytidyl-2'-5'-Phospho-Guanosine|
|1-Guanidinium-7-Aminoheptane|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-Guanidinium-7-Aminoheptane|
|Beta-Hydroxyaspartic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Beta-Hydroxyaspartic+Acid|
|2'-deoxyuridine 5'-alpha,beta-imido-diphosphate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2'-deoxyuridine+5'-alpha,beta-imido-diphosphate|
|Benzofuran-2-Carboxylic Acid {(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Benzofuran-2-Carboxylic+Acid+{(S)-3-Methyl-1-[3-Oxo-1-(Pyridin-2-Ylsulfonyl)Azepan-4-Ylcarbamoyl]Butyl}Amide|
|CRA_1144|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=CRA_1144|
|3-Hydroxyanthranilic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-Hydroxyanthranilic+Acid|
|Phosphonoacetohydroxamic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Phosphonoacetohydroxamic+Acid|
|1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycerol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycerol|
|3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic+Acid|
|2-{N'-[2-(5-Amino-1-Phenylcarbamoyl-Pentylcarbamoyl)-Hexyl]-Hydrazinomethyl}-Hexanoic Acid(5-Amino-1-Phenylcarbamoyl-Pentyl)-Amide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-{N'-[2-(5-Amino-1-Phenylcarbamoyl-Pentylcarbamoyl)-Hexyl]-Hydrazinomethyl}-Hexanoic+Acid(5-Amino-1-Phenylcarbamoyl-Pentyl)-Amide|
|[{(5-Chloro-2-Pyridinyl)Amino} Methylene]-1,1-Bisphosphonate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=[{(5-Chloro-2-Pyridinyl)Amino}+Methylene]-1,1-Bisphosphonate|
|(3e)-3-[(4-Hydroxyphenyl)Imino]-1h-Indol-2(3h)-One|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(3e)-3-[(4-Hydroxyphenyl)Imino]-1h-Indol-2(3h)-One|
|2,4,6-Trinitrophenol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2,4,6-Trinitrophenol|
|L-Glucuronic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=L-Glucuronic+Acid|
|5-{[Ethyl(Methyl)Amino]Methyl}-2-Methyl-5,6-Dihydropyrimidin-4-Amine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-{[Ethyl(Methyl)Amino]Methyl}-2-Methyl-5,6-Dihydropyrimidin-4-Amine|
|Tribenuron Methyl|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tribenuron+Methyl|
|1-Deoxy-1-Methoxycarbamido-Beta-D-Glucopyranose|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-Deoxy-1-Methoxycarbamido-Beta-D-Glucopyranose|
|2-{1-[2-Amino-2-(4-Hydroxy-Phenyl)-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-{1-[2-Amino-2-(4-Hydroxy-Phenyl)-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-Carboxylic+Acid|
|Butylamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Butylamine|
|Iodo-Phenylalanine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Iodo-Phenylalanine|
|Cysteinesulfonic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cysteinesulfonic+Acid|
|Vitamin B6 Complexed with 2-Amino-Pentanoic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Vitamin+B6+Complexed+with+2-Amino-Pentanoic+Acid|
|1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol|
|P1-(Adenosine-5'-P5-(Uridine-5')Pentaphosphate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=P1-(Adenosine-5'-P5-(Uridine-5')Pentaphosphate|
|3'-Azido-3'-Deoxythymidine-5'-Monophosphate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3'-Azido-3'-Deoxythymidine-5'-Monophosphate|
|Acetic Acid Salicyloyl-Amino-Ester|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Acetic+Acid+Salicyloyl-Amino-Ester|
|1-(5'-Phospho-Beta-D-Ribofuranosyl)Barbituric Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-(5'-Phospho-Beta-D-Ribofuranosyl)Barbituric+Acid|
|4-Fluorophenethyl Alcohol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-Fluorophenethyl+Alcohol|
|2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic+Acid|
|4-(3,12,14-Trihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-(3,12,14-Trihydroxy-10,13-Dimethyl-Hexadecahydro-Cyclopenta[a]Phenanthren-17-Yl)-5h-Furan-2-One|
|9-N-Phenylmethylamino-Tacrine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=9-N-Phenylmethylamino-Tacrine|
|Beta(2-Thienyl)Alanine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Beta(2-Thienyl)Alanine|
|Methyl Mercury Ion|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Methyl+Mercury+Ion|
|2,3-Dihydroxy-Valerianic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2,3-Dihydroxy-Valerianic+Acid|
|Cystein-S-Yl Cacodylate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cystein-S-Yl+Cacodylate|
|N-Cyclohexyl-N'-Decylurea|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N-Cyclohexyl-N'-Decylurea|
|(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine|
|2-Hydroxy-Tryptophan|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-Hydroxy-Tryptophan|
|Tartronate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Tartronate|
|Chloro Diiron-Oxo Moiety|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Chloro+Diiron-Oxo+Moiety|
|Dibenzofuran-4,6-Dicarboxylic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Dibenzofuran-4,6-Dicarboxylic+Acid|
|2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic+Acid|
|Uridine-5'-Monophosphate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Uridine-5'-Monophosphate|
|S-(P-Nitrobenzyl)Glutathione|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=S-(P-Nitrobenzyl)Glutathione|
|4-Diphosphocytidyl-2-C-Methyl-D-Erythritol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-Diphosphocytidyl-2-C-Methyl-D-Erythritol|
|3-Hydroxy-Propanoic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-Hydroxy-Propanoic+Acid|
|Phosphomethylphosphonic Acid-Guanylate Ester|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Phosphomethylphosphonic+Acid-Guanylate+Ester|
|(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide|
|WRR-112|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=WRR-112|
|1-Hexadecanosulfonyl-O-L-Serine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-Hexadecanosulfonyl-O-L-Serine|
|N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide|
|N-Phenylthiourea|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N-Phenylthiourea|
|6-(2,5-Dimethoxy-Benzyl)-5-Methyl-Pyrido[2,3-D]Pyrimidine-2,4-Diamine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=6-(2,5-Dimethoxy-Benzyl)-5-Methyl-Pyrido[2,3-D]Pyrimidine-2,4-Diamine|
|Lanosterol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Lanosterol|
|4-Sulfonamide-[1-(4-Aminobutane)]Benzamide|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-Sulfonamide-[1-(4-Aminobutane)]Benzamide|
|5-Mercaptoethanol-2-Decenoyl-Coenzyme A|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5-Mercaptoethanol-2-Decenoyl-Coenzyme+A|
|Succinyl-Coenzyme A|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Succinyl-Coenzyme+A|
|D-Threonine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=D-Threonine|
|Vanoxerine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Vanoxerine|
|2-[4-[[(S)-1-[[(S)-2-[[(Rs)-3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl]Aminocarbonyl]Pyrrolidin-1-Yl-]Carbonyl]-2-Methylpropyl]Aminocarbonyl]Benzoylamino]Acetic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-[4-[[(S)-1-[[(S)-2-[[(Rs)-3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl]Aminocarbonyl]Pyrrolidin-1-Yl-]Carbonyl]-2-Methylpropyl]Aminocarbonyl]Benzoylamino]Acetic+Acid|
|Cyclohexanol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Cyclohexanol|
|12-Hydroxydodecanoic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=12-Hydroxydodecanoic+Acid|
|6-Methylamino-5-Nitroisocytosine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=6-Methylamino-5-Nitroisocytosine|
|1-Hydroxy-2-S-Glutathionyl-3-Para-Nitrophenoxy-Propane|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=1-Hydroxy-2-S-Glutathionyl-3-Para-Nitrophenoxy-Propane|
|S-Ethyl-N-Phenyl-Isothiourea|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=S-Ethyl-N-Phenyl-Isothiourea|
|Adenosine-5'-Phosphosulfate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Adenosine-5'-Phosphosulfate|
|Bicine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Bicine|
|N5-(1-Imino-3-Butenyl)-L-Ornithine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N5-(1-Imino-3-Butenyl)-L-Ornithine|
|6-Hydroxy-6-Methyl-Heptan-3-One|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=6-Hydroxy-6-Methyl-Heptan-3-One|
|RU85053|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=RU85053|
|4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric+Acid|
|Pentadecane|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Pentadecane|
|5'-Fluoro-5'-Deoxyadenosine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=5'-Fluoro-5'-Deoxyadenosine|
|3-Hydroxy-4-(3,4,5-Trihydroxy-Tetrahydro-Pyran-2-Yloxy)-Piperidin-2-One|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3-Hydroxy-4-(3,4,5-Trihydroxy-Tetrahydro-Pyran-2-Yloxy)-Piperidin-2-One|
|6-Aza-Ump|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=6-Aza-Ump|
|N-Ethyl-5'-Carboxamido Adenosine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=N-Ethyl-5'-Carboxamido+Adenosine|
|Z-Dehydrobutyrine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Z-Dehydrobutyrine|
|O-Sialic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=O-Sialic+Acid|
|3,4-Dihydro-5-Methyl-Isoquinolinone|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3,4-Dihydro-5-Methyl-Isoquinolinone|
|2'-Deoxy-Thymidine-Beta-L-Rhamnose|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2'-Deoxy-Thymidine-Beta-L-Rhamnose|
|(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol|
|Purine Riboside-5'-Monophosphate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Purine+Riboside-5'-Monophosphate|
|Coproporphyrin I|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Coproporphyrin+I|
|4-Chlorobenzoic Acid|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-Chlorobenzoic+Acid|
|2-Amino-5-Hydroxy-Benzimidazole|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-Amino-5-Hydroxy-Benzimidazole|
|3,9-Dimethyladenine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=3,9-Dimethyladenine|
|S-2-(Boronoethyl)-L-Cysteine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=S-2-(Boronoethyl)-L-Cysteine|
|Etheno-Nadp|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Etheno-Nadp|
|Ethylene Dichloride|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Ethylene+Dichloride|
|Xylarohydroxamate|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Xylarohydroxamate|
|9-(2-Deoxy-Beta-D-Ribofuranosyl)-6-Methylpurine|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=9-(2-Deoxy-Beta-D-Ribofuranosyl)-6-Methylpurine|
|2-Cyclopropylmethylenepropanal|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=2-Cyclopropylmethylenepropanal|
|4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One|
|Pantothenoylaminoethenethiol|http://targetmine.nibio.go.jp/targetmine/keywordSearchResults.do?searchTerm=Pantothenoylaminoethenethiol|
